Time,E,H,I,R,S
36.9897,1224,4,787,4644,3341
36.991,1225,4,787,4644,3340
36.9913,1225,4,786,4645,3340
36.9916,1226,4,786,4645,3339
36.9928,1225,4,787,4645,3339
36.9979,1226,4,787,4645,3338
37.0036,1226,4,786,4646,3338
37.004,1227,4,786,4646,3337
37.0051,1226,4,787,4646,3337
37.0064,1226,4,786,4647,3337
37.0064,1226,4,785,4648,3337
37.0069,1226,4,784,4649,3337
37.0081,1225,4,785,4649,3337
37.0088,1224,4,786,4649,3337
37.0094,1223,4,787,4649,3337
37.0094,1224,4,787,4649,3336
37.0103,1223,4,788,4649,3336
37.0104,1222,4,789,4649,3336
37.0107,1223,4,789,4649,3335
37.0121,1223,4,788,4650,3335
37.0126,1224,4,788,4650,3334
37.0137,1223,4,789,4650,3334
37.0149,1222,4,790,4650,3334
37.0165,1222,4,789,4651,3334
37.0177,1221,4,790,4651,3334
37.018,1221,4,789,4652,3334
37.0201,1222,4,789,4652,3333
37.0239,1222,4,788,4653,3333
37.0269,1223,4,788,4653,3332
37.0288,1222,4,789,4653,3332
37.0289,1223,4,789,4653,3331
37.0292,1222,4,790,4653,3331
37.0299,1223,4,790,4653,3330
37.0337,1223,4,789,4654,3330
37.0365,1224,4,789,4654,3329
37.0372,1224,4,788,4655,3329
37.0409,1224,4,787,4656,3329
37.0424,1223,4,788,4656,3329
37.0433,1224,4,788,4656,3328
37.0478,1225,4,788,4656,3327
37.0533,1226,4,788,4656,3326
37.0542,1226,4,787,4657,3326
37.056,1227,4,787,4657,3325
37.0573,1226,4,788,4657,3325
37.0577,1227,4,788,4657,3324
37.058,1226,4,789,4657,3324
37.0586,1227,4,789,4657,3323
37.0587,1226,4,790,4657,3323
37.0618,1226,4,789,4658,3323
37.0641,1226,4,788,4659,3323
37.0651,1225,4,789,4659,3323
37.0652,1225,4,788,4660,3323
37.0652,1225,4,787,4661,3323
37.0654,1224,4,788,4661,3323
37.0662,1225,4,788,4661,3322
37.0666,1225,4,787,4662,3322
37.0698,1224,4,788,4662,3322
37.0762,1223,4,789,4662,3322
37.0764,1222,4,790,4662,3322
37.0766,1222,4,789,4663,3322
37.0767,1223,4,789,4663,3321
37.0771,1223,4,788,4664,3321
37.0801,1223,4,787,4665,3321
37.0815,1224,4,787,4665,3320
37.0823,1223,4,788,4665,3320
37.084,1223,4,787,4666,3320
37.0847,1222,4,788,4666,3320
37.0851,1221,4,789,4666,3320
37.0862,1220,4,790,4666,3320
37.0877,1221,4,790,4666,3319
37.0878,1222,4,790,4666,3318
37.0884,1223,4,790,4666,3317
37.0886,1224,4,790,4666,3316
37.0889,1224,3,790,4667,3316
37.0895,1225,3,790,4667,3315
37.098,1225,3,789,4668,3315
37.1008,1224,3,790,4668,3315
37.1009,1224,3,789,4669,3315
37.1013,1224,3,788,4670,3315
37.1014,1224,3,787,4671,3315
37.102,1225,3,787,4671,3314
37.1027,1224,3,788,4671,3314
37.1032,1223,3,789,4671,3314
37.1037,1223,3,788,4672,3314
37.1069,1223,3,787,4673,3314
37.1081,1224,3,787,4673,3313
37.1096,1223,3,788,4673,3313
37.1097,1223,3,787,4674,3313
37.1097,1223,3,786,4675,3313
37.1099,1224,3,786,4675,3312
37.111,1224,3,785,4676,3312
37.1124,1224,3,784,4677,3312
37.1134,1225,3,784,4677,3311
37.1137,1225,3,783,4678,3311
37.1138,1224,3,784,4678,3311
37.1138,1225,3,784,4678,3310
37.1139,1226,3,784,4678,3309
37.1149,1227,3,784,4678,3308
37.1152,1227,3,783,4679,3308
37.1161,1228,3,783,4679,3307
37.1174,1229,3,783,4679,3306
37.1186,1229,3,782,4680,3306
37.1189,1230,3,782,4680,3305
37.1194,1230,3,781,4681,3305
37.1194,1229,3,782,4681,3305
37.12,1228,3,783,4681,3305
37.1224,1227,3,784,4681,3305
37.124,1227,3,783,4682,3305
37.1241,1228,3,783,4682,3304
37.1248,1228,3,782,4683,3304
37.1284,1228,3,781,4684,3304
37.1301,1227,3,782,4684,3304
37.1315,1227,3,781,4685,3304
37.1317,1227,3,780,4686,3304
37.1357,1227,3,779,4687,3304
37.1362,1227,3,778,4688,3304
37.1374,1226,3,779,4688,3304
37.1378,1227,3,779,4688,3303
37.139,1227,3,778,4689,3303
37.1395,1228,3,778,4689,3302
37.1398,1228,3,777,4690,3302
37.1405,1227,3,778,4690,3302
37.1451,1228,3,778,4690,3301
37.1453,1229,3,778,4690,3300
37.1455,1230,3,778,4690,3299
37.1475,1231,3,778,4690,3298
37.1475,1231,3,777,4691,3298
37.1482,1230,3,778,4691,3298
37.1484,1230,3,777,4692,3298
37.1523,1230,3,776,4693,3298
37.1523,1231,3,776,4693,3297
37.1529,1232,3,776,4693,3296
37.1537,1232,3,775,4694,3296
37.1569,1231,3,776,4694,3296
37.1584,1232,3,776,4694,3295
37.159,1231,3,777,4694,3295
37.1603,1231,3,776,4695,3295
37.1622,1231,3,775,4696,3295
37.1641,1231,3,774,4697,3295
37.1655,1230,3,775,4697,3295
37.1655,1229,3,776,4697,3295
37.1657,1229,3,775,4698,3295
37.166,1228,3,776,4698,3295
37.168,1229,3,776,4698,3294
37.168,1228,3,777,4698,3294
37.1682,1228,3,776,4699,3294
37.1684,1228,3,775,4700,3294
37.1685,1228,3,774,4701,3294
37.1691,1227,3,775,4701,3294
37.1718,1227,3,774,4702,3294
37.1751,1226,3,775,4702,3294
37.1798,1227,3,775,4702,3293
37.1813,1226,3,776,4702,3293
37.1823,1225,3,777,4702,3293
37.1828,1225,3,776,4703,3293
37.1839,1226,3,776,4703,3292
37.1873,1226,3,775,4704,3292
37.1877,1227,3,775,4704,3291
